"","species_id","hindfoot_half"
"1496","DO",18.5
"1497","DO",18
"1498","DO",18.5
"1499","DO",19
"1500","DO",18
"1501","DO",18
"1502","DO",16.5
"1503","DO",18.5
"1504","DO",18
"1505","DO",18
"1506","DO",18.5
"1507","DO",18.5
"1508","DO",18
"1509","DO",18.5
"1510","DO",17.5
"1511","DO",18
"1512","DO",18
"1513","DO",18.5
"1514","DO",18
"1515","DO",18.5
"1516","DO",18
"1517","DO",17.5
"1518","DO",18
"1519","DO",18
"1520","DO",17.5
"1521","DO",18
"1522","DO",17
"1523","DO",14
"1524","DO",13
"1525","DO",18
"1526","DO",18.5
"1527","DO",18.5
"1528","DO",17.5
"1529","DO",17
"1530","DO",18
"1531","DO",17.5
"1532","DO",17.5
"1533","DO",18
"1534","DO",18
"1535","DO",17.5
"1536","DO",17.5
"1537","DO",17.5
"1538","DO",18
"1539","DO",17
"1540","DO",17.5
"1541","DO",18
"1542","DO",18
"1543","DO",18
"1544","DO",17.5
"1545","DO",17.5
"1546","DO",17.5
"1547","DO",18
"1548","DO",18
"1549","DO",18
"1550","DO",17.5
"1551","DO",18
"1552","DO",18
"1553","DO",16.5
"1554","DO",16
"1555","DO",17.5
"1556","DO",17.5
"1557","DO",16.5
"1558","DO",17
"1559","DO",16.5
"1560","DO",17
"1561","DO",17.5
"1562","DO",17
"1563","DO",18
"1564","DO",17
"1565","DO",17.5
"1566","DO",18
"1567","DO",18
"1568","DO",18.5
"1569","DO",19
"1570","DO",18
"1571","DO",18
"1572","DO",19
"1573","DO",18
"1574","DO",18.5
"1575","DO",18
"1576","DO",18.5
"1577","DO",18
"1578","DO",18
"1579","DO",19.5
"1580","DO",18.5
"1581","DO",18
"1582","DO",18
"1583","DO",19
"1584","DO",29
"1585","DO",18.5
"1586","DO",18.5
"1587","DO",18.5
"1588","DO",18.5
"1589","DO",18
"1590","DO",16.5
"1591","DO",18.5
"1592","DO",18
"1593","DO",17.5
"1594","DO",18
"1595","DO",17.5
"1596","DO",19.5
"1597","DO",17.5
"1598","DO",17.5
"1599","DO",18.5
"1600","DO",18
"1601","DO",18
"1602","DO",17
"1603","DO",18.5
"1604","DO",18
"1605","DO",18
"1606","DO",18
"1607","DO",18
"1608","DO",18.5
"1609","DO",18
"1610","DO",18
"1611","DO",18
"1612","DO",18.5
"1613","DO",17.5
"1614","DO",18.5
"1615","DO",18.5
"1616","DO",18
"1617","DO",17.5
"1618","DO",18
"1619","DO",16.5
"1620","DO",17.5
"1621","DO",16.5
"1622","DO",17.5
"1623","DO",16
"1624","DO",17.5
"1625","DO",18
"1626","DO",17
"1627","DO",17.5
"1628","DO",17
"1629","DO",17
"1630","DO",18
"1631","DO",17
"1632","DO",19
"1633","DO",19
"1634","DO",18
"1635","DO",17.5
"1636","DO",18
"1637","DO",18.5
"1638","DO",17
"1639","DO",17
"1640","DO",17.5
"1641","DO",17.5
"1642","DO",18
"1643","DO",17.5
"1644","DO",18
"1645","DO",18
"1646","DO",17.5
"1647","DO",18
"1648","DO",18
"1649","DO",17.5
"1650","DO",18
"1651","DO",18.5
"1652","DO",18
"1653","DO",18
"1654","OX",9.5
"1655","OL",10
"1656","OL",11
"1657","OL",10.5
"1658","OL",9.5
"1659","OL",10
"1660","OL",10.5
"1661","OL",9.5
"1662","OL",10.5
"1663","OL",10.5
"1664","OL",10.5
"1665","OL",10.5
"1666","OL",11.5
"1667","OL",10.5
"1668","OL",10.5
"1669","OL",10
"1670","OL",10
"1671","OL",10
"1672","OL",10.5
"1673","OL",10.5
"1674","OL",10.5
"1675","OL",10.5
"1676","OL",9.5
"1677","OL",9.5
"1678","OL",9.5
"1679","OL",10
"1680","OL",10.5
"1681","OL",10.5
"1682","OL",10
"1683","OL",9.5
"1684","OL",9
"1685","OL",11
"1686","OL",10.5
"1687","OL",10.5
"1688","OL",11
"1689","OL",9.5
"1690","OL",10.5
"1691","OL",9
"1692","OL",10
"1693","OL",10.5
"1694","OL",10.5
"1695","OL",10.5
"1696","OL",11
"1697","OL",11
"1698","OL",11
"1699","OL",11
"1700","OL",11
"1701","OL",10
"1702","OL",9.5
"1703","OL",10.5
"1704","OL",9.5
"1705","OL",9
"1706","OL",10
"1707","OL",10.5
"1708","OL",9
"1709","OL",9.5
"1710","OL",10.5
"1711","OL",10.5
"1712","OL",10
"1713","OL",10
"1714","RM",8.5
"1715","RM",8.5
"1716","RM",8.5
"1717","RM",8
"1718","RM",8
"1719","RM",8
"1720","RM",7.5
"1721","RM",8
"1722","RM",9.5
"1723","RM",8
"1724","RM",8.5
"1725","RM",8.5
"1726","RM",8.5
"1727","RM",8.5
"1728","RM",8.5
"1729","RM",8.5
"1730","RM",9.5
"1731","RM",9.5
"1732","RM",8.5
"1733","RM",8.5
"1734","RM",8.5
"1735","RM",8.5
"1736","RM",8.5
"1737","RM",8.5
"1738","RM",8.5
"1739","RM",7.5
"1740","RM",8.5
"1741","RM",8
"1742","RM",8
"1743","RM",8.5
"1744","RM",8
"1745","RM",7.5
"1746","RM",8.5
"1747","RM",7
"1748","RM",8.5
"1749","RM",8
"1750","RM",7.5
"1751","RM",8
"1752","RM",8.5
"1753","RM",8.5
"1754","RM",8
"1755","RM",8.5
"1756","RM",8.5
"1757","RM",8.5
"1758","RM",8
"1759","RM",8
"1760","RM",8.5
"1761","RM",8.5
"1762","RM",8.5
"1763","RM",9
"1764","RM",9
"1765","RM",8
"1766","RM",8.5
"1767","RM",8.5
"1768","RM",8
"1769","RM",9
"1770","RM",9
"1771","RM",8
"1772","RM",8
"1773","RM",7.5
"1774","RM",9
"1775","RM",9
"1776","RM",9
"1777","RM",8.5
"1778","RM",9
"1779","RM",8.5
"1780","RM",9.5
"1781","PM",9.5
"1782","PM",10.5
"1783","PM",10
"1784","PM",10
"1785","PM",9.5
"1786","PM",10
"1787","PM",10.5
"1788","PM",9
"1789","PM",9.5
"1790","PM",12.5
"1791","PM",10.5
"1792","PM",10.5
"1793","PM",10.5
"1794","PM",9.5
"1795","PM",10
"1796","PM",10.5
"1797","PM",10.5
"1798","PM",10
"1799","PM",10.5
"1800","PM",10
"1801","PM",10
"1802","PM",10.5
"1803","PM",10
"1804","PM",11
"1805","PM",10.5
"1806","PM",10.5
"1807","PM",10
"1808","PM",10.5
"1809","PM",10.5
"1810","PM",10.5
"1811","PM",10
"1812","PM",10
"1813","PM",10.5
"1814","PM",10
"1815","PM",10
"1816","RF",8.5
"1817","BA",6.5
"1818","RO",7.5
"1819","SO",10.5
"1820","SO",13
"1821","SO",15
"1822","SO",12.5
"1823","SO",14
"1824","SO",12.5
"1825","SO",14
"1826","SO",11
"1827","PB",14.5
"1828","PB",13
"1829","PB",13
"1830","PB",13
"1831","PB",12.5
"1832","PB",12.5
"1833","PB",13.5
"1834","PB",13
"1835","PB",14
"1836","PB",14
"1837","PB",12.5
"1838","PB",13.5
"1839","PB",12
"1840","PB",13.5
"1841","PB",11
"1842","PB",14
"1843","PB",13.5
"1844","PB",13
"1845","PB",13.5
"1846","PB",13.5
"1847","PB",12.5
"1848","PB",10.5
"1849","PB",12.5
"1850","PB",12
"1851","PB",13.5
"1852","PB",13
"1853","PB",11
"1854","PB",13.5
"1855","PB",13
"1856","PB",13
"1857","PB",12.5
"1858","PB",13
"1859","PB",13
"1860","PB",13
"1861","PB",13
"1862","PB",13
"1863","PB",12.5
"1864","PB",13.5
"1865","PB",13
"1866","PB",13
"1867","PB",13.5
"1868","PB",12.5
"1869","PB",13.5
"1870","PB",13
"1871","PB",13.5
"1872","PB",14
"1873","PB",13.5
"1874","PB",13
"1875","PB",13.5
"1876","PB",12.5
"1877","PB",13
"1878","PB",13
"1879","PB",11.5
"1880","PB",13.5
"1881","PB",12.5
"1882","PB",13
"1883","PB",13
"1884","PB",13
"1885","PB",12.5
"1886","PB",13
"1887","PB",13.5
"1888","PB",13.5
"1889","PB",13
"1890","PB",12.5
"1891","PB",13
"1892","PB",13
"1893","PB",13
"1894","PB",12.5
"1895","PB",13
"1896","PB",13
"1897","PB",13
"1898","PB",13
"1899","PB",13.5
"1900","PB",12.5
"1901","PB",12.5
"1902","PB",13
"1903","PB",12.5
"1904","PB",13
"1905","PB",13
"1906","PB",13.5
"1907","PB",13.5
"1908","PB",13.5
"1909","PB",12.5
"1910","PB",13
"1911","PB",13
"1912","PB",13
"1913","PB",12.5
"1914","PB",13.5
"1915","PB",12.5
"1916","PB",13.5
"1917","PB",13
"1918","PB",12.5
"1919","PB",13.5
"1920","PB",13
"1921","PB",13
"1922","PB",13
"1923","PB",13.5
"1924","PB",13.5
"1925","PB",13.5
"1926","PB",13
"1927","PB",13.5
"1928","PB",13
"1929","PB",13
"1930","PB",13.5
"1931","PB",13
"1932","PB",13
"1933","PB",13.5
"1934","PB",13.5
"1935","PB",13
"1936","PB",13
"1937","PB",13
"1938","PB",13
"1939","PB",13.5
"1940","PB",13
"1941","PB",13
"1942","PB",13.5
"1943","PB",13
"1944","PB",13.5
"1945","PB",13.5
"1946","PB",13.5
"1947","PB",13
"1948","PB",13
"1949","PB",14
"1950","PB",13
"1951","PB",13.5
"1952","PB",14
"1953","PB",13.5
"1954","PB",14
"1955","PB",13
"1956","PB",13.5
"1957","PB",14
"1958","PB",13.5
"1959","PB",13.5
"1960","PB",13
"1961","PB",13
"1962","PB",13.5
"1963","PB",13
"1964","PB",12.5
"1965","PB",13
"1966","PB",13
"1967","PB",13.5
"1968","PB",14
"1969","PB",13
"1970","PB",12.5
"1971","PB",12.5
"1972","PB",13
"1973","PB",13
"1974","PB",13
"1975","PB",13.5
"1976","PB",13
"1977","PB",13
"1978","PB",13.5
"1979","PB",13.5
"1980","PB",14
"1981","PB",12.5
"1982","PB",13.5
"1983","PB",12.5
"1984","PB",13
"1985","PB",13.5
"1986","PB",13.5
"1987","PB",13
"1988","PB",13
"1989","PB",13.5
"1990","PB",13
"1991","PB",13.5
"1992","PB",13
"1993","PB",13.5
"1994","PB",13
"1995","PB",13
"1996","PB",13.5
"1997","NL",16.5
"1998","NL",16
"1999","NL",16
"2000","NL",17
"2001","NL",17
"2002","NL",17
"2003","NL",16
"2004","NL",16.5
"2005","NL",17
"2006","NL",17
"2007","NL",16.5
"2008","NL",17.5
"2009","NL",15.5
"2010","NL",16.5
"2011","NL",17.5
"2012","NL",17.5
"2013","NL",16.5
"2014","NL",16.5
"2015","NL",16
"2016","NL",17
"2017","NL",17
"2018","NL",18
"2019","NL",17
"2020","NL",16.5
"2021","NL",17
"2022","NL",16.5
"2023","NL",17.5
"2024","NL",15.5
"2025","NL",15.5
"2026","NL",16.5
"2027","NL",16
"2028","NL",15
"2029","NL",15
"2030","NL",16.5
"2031","NL",15
"2032","NL",15
"2033","NL",15.5
"2034","NL",16
"2035","NL",16
"2036","NL",15
"2037","NL",14.5
"2038","NL",16.5
"2039","NL",16
"2040","NL",14.5
"2041","NL",15
"2042","NL",14
"2043","NL",16
"2044","NL",17.5
"2045","NL",16.5
"2046","NL",17
"2047","NL",16.5
"2048","NL",16.5
"2049","NL",16
"2050","NL",16.5
"2051","NL",15.5
"2052","NL",16.5
"2053","NL",16.5
"2054","NL",16.5
"2055","NL",16.5
"2056","NL",17
"2057","NL",16.5
"2058","NL",15
"2059","NL",16
"2060","NL",17.5
"2061","NL",16
"2062","NL",17.5
"2063","NL",15
"2064","NL",14.5
"2065","NL",14.5
"2066","NL",16
"2067","NL",19
"2068","NL",15
"2069","NL",15.5
"2070","NL",15
"2071","NL",15
"2072","NL",17.5
"2073","NL",16
"2074","NL",17.5
"2075","NL",16
"2076","NL",16
"2077","NL",17.5
"2078","NL",17.5
"2079","NL",17.5
"2080","NL",17
"2081","NL",17.5
"2082","NL",16
"2083","DM",17.5
"2084","DM",17.5
"2085","DM",17.5
"2086","DM",18
"2087","DM",18
"2088","DM",18
"2089","DM",17.5
"2090","DM",17.5
"2091","DM",18.5
"2092","DM",18
"2093","DM",18
"2094","DM",18.5
"2095","DM",19.5
"2096","DM",17.5
"2097","DM",18.5
"2098","DM",18.5
"2099","DM",18.5
"2100","DM",19
"2101","DM",18
"2102","DM",18
"2103","DM",18.5
"2104","DM",18.5
"2105","DM",17.5
"2106","DM",19
"2107","DM",17
"2108","DM",18
"2109","DM",18
"2110","DM",17
"2111","DM",17.5
"2112","DM",18
"2113","DM",18.5
"2114","DM",17
"2115","DM",18
"2116","DM",18
"2117","DM",18
"2118","DM",18
"2119","DM",18
"2120","DM",17.5
"2121","DM",18.5
"2122","DM",17
"2123","DM",17.5
"2124","DM",19
"2125","DM",18
"2126","DM",18
"2127","DM",17.5
"2128","DM",17.5
"2129","DM",18
"2130","DM",18
"2131","DM",18.5
"2132","DM",18.5
"2133","DM",18
"2134","DM",18.5
"2135","DM",18.5
"2136","DM",17.5
"2137","DM",18.5
"2138","DM",19
"2139","DM",18
"2140","DM",18.5
"2141","DM",18.5
"2142","DM",18
"2143","DM",17.5
"2144","DM",18
"2145","DM",17.5
"2146","DM",18.5
"2147","DM",19
"2148","DM",19
"2149","DM",17.5
"2150","DM",18.5
"2151","DM",18
"2152","DM",18
"2153","DM",17.5
"2154","DM",17.5
"2155","DM",17.5
"2156","DM",18
"2157","DM",19
"2158","DM",17.5
"2159","DM",18
"2160","DM",17.5
"2161","DM",18
"2162","DM",17
"2163","DM",17.5
"2164","DM",18
"2165","DM",18.5
"2166","DM",18
"2167","DM",17.5
"2168","DM",18
"2169","DM",18.5
"2170","DM",18
"2171","DM",18
"2172","DM",18.5
"2173","DM",18.5
"2174","DM",18
"2175","DM",18
"2176","DM",18
"2177","DM",18
"2178","DM",18
"2179","DM",18
"2180","DM",18
"2181","DM",18.5
"2182","DM",18
"2183","DM",18
"2184","DM",17.5
"2185","PF",8
"2186","PF",7.5
"2187","PF",7.5
"2188","PF",8.5
"2189","PF",7.5
"2190","PF",8
"2191","PF",7.5
"2192","PF",10
"2193","PF",7
"2194","PF",7
"2195","PF",7.5
"2196","PF",7.5
"2197","PF",7.5
"2198","PF",7
"2199","PF",7.5
"2200","PF",8
"2201","PF",8
"2202","PF",8
"2203","PF",7.5
"2204","PF",8
"2205","PF",7.5
"2206","PF",7.5
"2207","PF",7.5
"2208","PF",8
"2209","PF",8
"2210","PF",7.5
"2211","PF",7.5
"2212","PF",8
"2213","PF",8
"2214","PF",7.5
"2215","PF",7
"2216","PF",7.5
"2217","PF",8
"2218","PF",8
"2219","PF",8
"2220","PF",7.5
"2221","PF",8
"2222","PF",8.5
"2223","PF",8
"2224","PF",8
"2225","PF",8
"2226","PF",8
"2227","PF",8
"2228","PF",8
"2229","PF",8
"2230","PF",8
"2231","PF",7.5
"2232","PF",7.5
"2233","PF",8
"2234","PF",8
"2235","PF",8
"2236","PF",7.5
"2237","PF",7.5
"2238","PF",8
"2239","PF",8
"2240","PF",7.5
"2241","PF",8.5
"2242","PF",8
"2243","PF",8
"2244","PF",7.5
"2245","PF",7.5
"2246","PF",8
"2247","PF",8
"2248","PF",8.5
"2249","PF",8
"2250","PF",8
"2251","PF",8
"2252","PF",8
"2253","PF",8.5
"2254","PF",7.5
"2255","PF",8
"2256","PF",8
"2257","PF",8
"2258","PF",7.5
"2259","PF",7.5
"2260","PF",8
"2261","PF",8
"2262","PF",7.5
"2263","PF",8
"2264","PF",7.5
"2265","PF",7.5
"2266","PF",7
"2267","PF",7.5
"2268","PF",8
"2269","PF",7
"2270","PF",7.5
"2271","PF",7.5
"2272","PF",7.5
"2273","PF",7.5
"2274","PF",7.5
"2275","PF",10.5
"2276","PF",7.5
"2277","PF",7.5
"2278","PF",8
"2279","PF",8
"2280","PF",7.5
"2281","PF",7.5
"2282","PF",8
"2283","PF",8.5
"2284","PF",7.5
"2285","PF",8
"2286","PF",8
"2287","PF",8
"2288","PF",7.5
"2289","PF",7.5
"2290","PF",7.5
"2291","PF",7.5
"2292","PF",7.5
"2293","PF",8
"2294","PF",8
"2295","PF",8
"2296","PF",7
"2297","PF",7.5
"2298","PF",7.5
"2299","PF",4.5
"2300","PF",7.5
"2301","PE",9.5
"2302","PE",9.5
"2303","PE",9.5
"2304","PE",9.5
"2305","PE",10
"2306","PE",9
"2307","PE",9.5
"2308","PE",10
"2309","PE",10.5
"2310","PE",10
"2311","PE",10
"2312","PE",9
"2313","PE",10
"2314","PE",10
"2315","PE",9.5
"2316","PE",10
"2317","PE",10
"2318","PE",11
"2319","PE",11
"2320","PE",10.5
"2321","PE",10
"2322","PE",10
"2323","PE",10
"2324","PE",11
"2325","PE",10.5
"2326","PE",10.5
"2327","PE",10.5
"2328","PE",10
"2329","PE",10.5
"2330","PE",10.5
"2331","PE",10.5
"2332","PE",10.5
"2333","PE",10.5
"2334","PE",10.5
"2335","PE",10.5
"2336","PE",10.5
"2337","PE",10.5
"2338","PE",11
"2339","PE",11
"2340","PE",10.5
"2341","PE",10
"2342","PE",10.5
"2343","PE",9.5
"2344","PE",10
"2345","PE",8.5
"2346","PE",9
"2347","PE",10
"2348","PE",10
"2349","PE",10
"2350","PE",9.5
"2351","PE",10.5
"2352","PE",10.5
"2353","PE",10
"2354","PE",10.5
"2355","PE",10
"2356","PE",9.5
"2357","PE",10.5
"2358","PE",10.5
"2359","PE",10
"2360","PE",10.5
"2361","PE",10
"2362","PE",10.5
"2363","PE",11
"2364","PE",10.5
"2365","PE",9.5
"2366","DS",24
"2367","DS",22
"2368","DS",26
"2369","DS",26
"2370","DS",25
"2371","DS",23
"2372","DS",23
"2373","DS",24
"2374","DS",25
"2375","DS",26
"2376","DS",25.5
"2377","DS",25.5
"2378","DS",24
"2379","DS",25.5
"2380","DS",25
"2381","DS",27
"2382","PP",9.5
"2383","PP",10.5
"2384","PP",11
"2385","PP",10.5
"2386","PP",10.5
"2387","PP",10.5
"2388","PP",11
"2389","PP",11
"2390","PP",11
"2391","PP",11
"2392","PP",11.5
"2393","PP",10.5
"2394","PP",11
"2395","PP",11.5
"2396","PP",11.5
"2397","PP",11
"2398","PP",11.5
"2399","PP",11.5
"2400","PP",11
"2401","PP",10.5
"2402","PP",11
"2403","PP",9
"2404","PP",11
"2405","PP",11
"2406","PP",10
"2407","PP",10.5
"2408","PP",10
"2409","PP",11
"2410","PP",12.5
"2411","PP",10
"2412","PP",11
"2413","PP",11
"2414","PP",10.5
"2415","PP",11
"2416","PP",11
"2417","PP",11
"2418","PP",11.5
"2419","PP",11
"2420","PP",11
"2421","PP",10.5
"2422","PP",11
"2423","PP",10.5
"2424","PP",11
"2425","PP",11
"2426","PP",11.5
"2427","PP",11.5
"2428","PP",11.5
"2429","PP",10
"2430","PP",11.5
"2431","PP",11
"2432","PP",10
"2433","PP",9.5
"2434","PP",12
"2435","PP",10.5
"2436","PP",11.5
"2437","PP",11.5
"2438","PP",11
"2439","PP",11
"2440","PP",11
"2441","PP",10.5
"2442","PP",12
"2443","PP",10.5
"2444","PP",11
"2445","PP",11
"2446","PP",11.5
"2447","PP",11.5
"2448","PP",11
"2449","PP",11
"2450","PP",11.5
"2451","PP",12
"2452","PP",12
"2453","PP",10.5
"2454","PP",11
"2455","PP",11.5
"2456","PP",12
"2457","PP",12
"2458","PP",12
"2459","PP",11
"2460","PP",12
"2461","PP",11
"2462","PP",11
"2463","PP",12
"2464","PP",11
"2465","PP",11
"2466","PP",11
"2467","PP",11
"2468","PP",11.5
"2469","PP",12.5
"2470","PP",10
"2471","PP",11.5
"2472","PP",10.5
"2473","PP",11
"2474","PP",11
"2475","PP",10
"2476","PP",11
"2477","PP",11
"2478","PP",10.5
"2479","PP",11
"2480","PP",12
"2481","PP",11
"2482","PP",11
"2483","PP",11.5
"2484","PP",10
"2485","PP",10
"2486","PP",10.5
"2487","PP",9.5
"2488","PP",11
"2489","PP",10.5
"2490","PP",11
"2491","PP",12
"2492","PP",11
"2493","PP",8
"2494","PP",8
"2495","PP",10.5
"2496","PP",10.5
"2497","PP",13
"2498","PP",10
"2499","PP",11
"2500","PP",10.5
"2501","PP",11.5
"2502","PP",11
"2503","PP",11
"2504","PP",11
"2505","PP",11.5
"2506","PP",8
"2507","PP",10.5
"2508","PP",10.5
"2509","PP",10.5
"2510","PP",11
"2511","PP",10.5
"2512","PP",10.5
"2513","PP",10.5
"2514","PP",11
"2515","PP",10.5
"2516","PP",11
"2517","PP",11
"2518","PP",10.5
"2519","PP",12.5
"2520","PP",13
"2521","PP",11
"2522","PP",10.5
"2523","PP",10.5
"2524","PP",10
"2525","PP",10.5
"2526","PP",11.5
"2527","PP",8.5
"2528","PP",10
"2529","PP",10.5
"2530","PP",13
"2531","PP",11
"2532","PP",10.5
"2533","PP",11.5
"2534","PP",11
"2535","PP",12
"2536","PP",11
"2537","PP",12
"2538","PP",11.5
"2539","PP",11
"2540","PP",11
"2541","PP",11.5
"2542","PP",11
"2543","PP",11
"2544","PP",11
"2545","PP",12
"2546","PP",10.5
"2547","PP",11.5
"2548","PP",11.5
"2549","PP",11.5
"2550","PP",11
"2551","PP",11.5
"2552","PP",6.5
"2553","PP",10.5
"2554","PP",11
"2555","PP",10.5
"2556","PP",10.5
"2557","PP",10
"2558","PP",11.5
"2559","PP",11.5
"2560","PP",11.5
"2561","PP",11.5
"2562","PP",11.5
"2563","PP",11.5
"2564","PP",11
"2565","PP",11
"2566","PP",10.5
"2567","PP",11
"2568","PP",11.5
"2569","PP",11
"2570","PP",11
"2571","PP",11.5
"2572","PP",9.5
"2573","PP",10.5
"2574","PP",10.5
"2575","PP",10.5
"2576","PP",11
"2577","PP",10.5
"2578","PP",10
"2579","PP",10
"2580","PP",9.5
"2581","PP",10.5
"2582","PP",10.5
"2583","PP",10
"2584","PP",10
"2585","PP",10.5
"2586","PP",9
"2587","PP",10
"2588","PP",10
"2589","PP",10.5
"2590","PP",11.5
"2591","PP",11
"2592","PP",10.5
"2593","PP",11
"2594","PP",11
"2595","PP",10.5
"2596","PP",11.5
"2597","PP",10.5
"2598","PP",10.5
"2599","PP",10
"2600","PP",11
"2601","PP",11
"2602","PP",10.5
"2603","PP",10
"2604","PP",12
"2605","PP",10.5
"2606","PP",10.5
"2607","PP",11
"2608","PP",11
"2609","PP",12
"2610","PP",11
"2611","PP",11
"2612","PP",11.5
"2613","PP",12
"2614","PP",12
"2615","PP",10.5
"2616","PP",12
"2617","PP",11.5
"2618","PP",11.5
"2619","PP",9.5
"2620","PP",10.5
"2621","PP",10.5
"2622","PP",11
"2623","PP",11.5
"2624","PP",11.5
"2625","PP",11.5
"2626","PP",11.5
"2627","PP",12
"2628","PP",12
"2629","PP",12
"2630","PP",12
"2631","PP",11.5
"2632","PP",10.5
"2633","PP",11
"2634","PP",11.5
"2635","PP",11
"2636","PP",11.5
"2637","PP",12
"2638","PP",11
"2639","PP",11
"2640","PP",11
"2641","PP",11.5
"2642","PP",11
"2643","PP",10.5
"2644","PP",10
"2645","PP",10
"2646","PP",10.5
"2647","PP",10.5
"2648","PP",11
"2649","PP",11.5
"2650","PP",11.5
"2651","PP",11
"2652","PP",11.5
"2653","PP",11.5
"2654","PP",10.5
"2655","PP",10.5
"2656","PP",11.5
"2657","PP",10.5
"2658","PP",10
"2659","PP",11.5
"2660","PP",11
"2661","PP",11.5
"2662","PP",9.5
"2663","PP",11
"2664","PP",10.5
"2665","PP",11
"2666","PP",10.5
"2667","PP",10.5
"2668","PP",10.5
"2669","PP",11
"2670","PP",10.5
"2671","PP",10.5
"2672","PP",11
"2673","PP",11.5
"2674","PP",10
"2675","PP",10.5
"2676","PP",11
"2677","PP",10.5
"2678","PP",10.5
"2679","PP",10.5
"2680","PP",10.5
"2681","PP",11.5
"2682","PP",10
"2683","PP",10.5
"2684","PP",11
"2685","PP",10.5
"2686","PP",11
"2687","PP",10.5
"2688","PP",11
"2689","PP",11
"2690","PP",11
"2691","PP",11
"2692","PP",10.5
"2693","PP",11
"2694","PP",10.5
"2695","PP",11
"2696","PP",10
"2697","PP",11
"2698","PP",10
"2699","PP",10
"2700","PP",10.5
"2701","PP",11
"2702","PP",11
"2703","PP",11
"2704","PP",11
"2705","PP",11
"2706","PP",11.5
"2707","PP",11.5
"2708","PP",11
"2709","PP",11.5
"2710","PP",11
"2711","PP",11.5
"2712","PP",11
"2713","PP",11
"2714","PP",11
"2715","PP",11
"2716","PP",11.5
"2717","PP",11.5
"2718","PP",11.5
"2719","PP",11
"2720","PP",11.5
"2721","PP",11
"2722","PP",11
"2723","PP",11
"2724","PP",11
"2725","PP",11
"2726","PP",10
"2727","PP",11.5
"2728","PP",10.5
"2729","PP",11.5
"2730","PP",10.5
"2731","PP",10.5
"2732","PP",11
"2733","PP",11
"2734","PP",10.5
"2735","PP",11
"2736","SH",15
"2737","SH",15
"2738","SH",16
"2739","SH",15
"2740","SH",13.5
"2741","SH",13.5
"2742","SH",15.5
"2743","SH",16
"2744","SH",14
"2745","SH",15.5
"2746","SH",15.5
"2747","SH",15.5
"2748","SH",15.5
"2749","SH",14.5
"2750","SH",14.5
"2751","SH",15.5
"2752","SH",15
"2753","SH",16
"2754","SH",16.5
"2755","SH",14.5
"2756","SH",12.5
"2757","SH",16
"2758","SH",11
"2759","SH",14.5
"2760","SH",15.5
"2761","SH",15
"2762","SH",14.5
"2763","SH",15
"2764","SH",15.5
"2765","SH",15.5
"2766","SH",15.5
"2767","OT",7.5
"2768","OT",10.5
"2769","OT",10.5
"2770","OT",10
"2771","OT",10.5
"2772","OT",10
"2773","OT",10
"2774","OT",10
"2775","OT",10.5
"2776","OT",10
"2777","OT",10
"2778","OT",9.5
"2779","OT",10
"2780","OT",10
"2781","OT",10
"2782","OT",9.5
"2783","OT",10
"2784","OT",10.5
"2785","OT",10
"2786","OT",10.5
"2787","OT",9.5
"2788","OT",10
"2789","OT",11
"2790","OT",9.5
"2791","OT",10.5
"2792","OT",8.5
"2793","OT",10
"2794","OT",10
"2795","OT",10
"2796","OT",10.5
"2797","OT",10.5
"2798","OT",11.5
"2799","OT",10
"2800","OT",10.5
"2801","OT",10
"2802","OT",10.5
"2803","OT",10.5
"2804","OT",10.5
"2805","OT",10
"2806","OT",11
"2807","OT",10
"2808","OT",10.5
"2809","OT",10.5
"2810","OT",10.5
"2811","OT",10.5
"2812","OT",10
"2813","OT",10.5
"2814","OT",10
"2815","OT",10.5
"2816","OT",10
"2817","OT",10.5
"2818","OT",10.5
"2819","OT",10.5
"2820","OT",10.5
"2821","OT",10
"2822","OT",10
"2823","OT",10.5
"2824","OT",10
"2825","OT",10
"2826","OT",10.5
"2827","OT",10.5
"2828","OT",10.5
"2829","OT",10.5
"2830","OT",10
"2831","OT",10
"2832","OT",10
"2833","OT",10
"2834","OT",9
"2835","OT",9.5
"2836","OT",9.5
"2837","OT",8
"2838","OT",10.5
"2839","OT",10
"2840","OT",10.5
"2841","OT",10.5
"2842","OT",11
"2843","OT",11
"2844","OT",10
"2845","OT",8.5
"2846","OT",9.5
"2847","OT",10
"2848","OT",10.5
"2849","OT",9.5
"2850","OT",10.5
"2851","OT",10.5
"2852","OT",10
"2853","OT",10.5
"2854","OT",11
"2855","OT",10.5
"2856","OT",10.5
"2857","OT",10
"2858","OT",11
"2859","OT",10.5
"2860","OT",10
"2861","OT",10.5
"2862","OT",10.5
"2863","OT",10
"2864","OT",10.5
"2865","OT",10
"2866","OT",10
"2867","OT",9
"2868","OT",10
"2869","OT",10.5
"2870","OT",10
"2871","OT",10
"2872","OT",10
"2873","OT",9.5
"2874","OT",10.5
"2875","OT",10
"2876","OT",10
"2877","OT",10
"2878","OT",10
"2879","OT",10
"2880","OT",9.5
"2881","OT",9.5
"2882","OT",10
"2883","OT",9.5
"2884","OT",10.5
"2885","OT",10
"2886","OT",10.5
"2887","OT",10
"2888","OT",10
"2889","OT",9.5
"2890","OT",9.5
"2891","OT",10
"2892","OT",9.5
"2893","OT",10.5
"2894","OT",10.5
"2895","OT",10.5
